'Walking Dead' Writers Regret Naming Every Single Character 'Rick'	satirical	theonion.com	http://www.theonion.com/articles/walking-dead-writers-regret-naming-every-single-ch,31252/	2013-02-11 00:00:00
Pope Accepts Senior Analyst Position At Catholic Think Tank	satirical	theonion.com	http://www.theonion.com/articles/pope-accepts-senior-analyst-position-at-catholic-t,31255/	2013-02-12 00:00:00
Expansive Obama State Of The Union Speech To Touch On Patent Law, Entomology, The Films Of Robert Altman	satirical	theonion.com	http://www.theonion.com/articles/expansive-obama-state-of-the-union-speech-to-touch,31263/	2013-02-12 00:00:00
State Of The Union Preceded By Memoriam Reel Of Americans Lost In Past Year	satirical	theonion.com	http://www.theonion.com/articles/state-of-the-union-preceded-by-memoriam-reel-of-am,31273/	2013-02-12 00:00:00
Panicked Biden Interrupts State Of The Union To Ask If Erections Can Ever Be Medical Emergency	satirical	theonion.com	http://www.theonion.com/articles/panicked-biden-interrupts-state-of-the-union-to-as,31271/	2013-02-12 00:00:00
Area Man Relieved To Hear State Of Union Still Strong	satirical	theonion.com	http://www.theonion.com/articles/area-man-relieved-to-hear-state-of-union-still-str,31274/	2013-02-12 00:00:00
Rich White People Get Latino Guy To Do Some Work For Them	satirical	theonion.com	http://www.theonion.com/articles/rich-white-people-get-latino-guy-to-do-some-work-f,31285/	2013-02-13 00:00:00
Taylor Swift Mourns Death Of Boyfriend Christopher Dorner	satirical	theonion.com	http://www.theonion.com/articles/taylor-swift-mourns-death-of-boyfriend-christopher,31287/	2013-02-13 00:00:00
66-Year-Old 'Washington Post' Reporter Hopes He Liveblogged State Of The Union Right	satirical	theonion.com	http://www.theonion.com/articles/66yearold-washington-post-reporter-hopes-he-livebl,31288/	2013-02-13 00:00:00
Shit-Caked, Urine-Soaked Man Determined To Enjoy Carnival Cruise	satirical	theonion.com	http://www.theonion.com/articles/shitcaked-urinesoaked-man-determined-to-enjoy-carn,31289/	2013-02-13 00:00:00
Girlfriend Just Wants To Have Low-Key, Laid-Back Valentine's Day Fight This Year	satirical	theonion.com	http://www.theonion.com/articles/girlfriend-just-wants-to-have-lowkey-laidback-vale,31290/	2013-02-13 00:00:00
UPDATE: Taylor Swift Back Together With Ex-Boyfriend Christopher Dorner	satirical	theonion.com	http://www.theonion.com/articles/update-taylor-swift-back-together-with-former-flam,31292/	2013-02-13 00:00:00
Therapist Feels Bad For Dating Patient's Daughter	satirical	theonion.com	http://www.theonion.com/articles/therapist-feels-bad-for-dating-patients-daughter,31296/	2013-02-14 00:00:00
Mother Considers Son 'Quite The Little Casanova'	satirical	theonion.com	http://www.theonion.com/articles/mother-considers-son-quite-the-little-casanova,31300/	2013-02-14 00:00:00
American Airlines, US Airways Merge To Form World's Largest Inconvenience	satirical	theonion.com	http://www.theonion.com/articles/american-airlines-us-airways-merge-to-form-worlds,31302/	2013-02-14 00:00:00
Los Angeles On High Alert As LAPD Back On Regular Duty	satirical	theonion.com	http://www.theonion.com/articles/los-angeles-on-high-alert-as-lapd-back-on-regular,31306/	2013-02-14 00:00:00
Alaskan Gray Wolf Can't Believe No One Told Him He’s Got Snow On Nose	satirical	theonion.com	http://www.theonion.com/articles/alaskan-gray-wolf-cant-believe-no-one-told-him-hes,31308/	2013-02-14 00:00:00
Coddled Potted Plant Could Never Make It On Outside	satirical	theonion.com	http://www.theonion.com/articles/coddled-potted-plant-could-never-make-it-on-outsid,31318/	2013-02-15 00:00:00
Bus Transporting Carnival Cruise Passengers Crashes Into Sewage Treatment Plant	satirical	theonion.com	http://www.theonion.com/articles/bus-transporting-carnival-cruise-passengers-crashe,31322/	2013-02-15 00:00:00
'Art Imitates Life Imitates Art,' Remarks Man Trapped In Art Museum	satirical	theonion.com	http://www.theonion.com/articles/art-imitates-life-imitates-art-remarks-man-trapped,31331/	2013-02-16 00:00:00
Child Assured It Will Be Long Time Before He Dies	satirical	theonion.com	http://www.theonion.com/articles/child-assured-it-will-be-long-time-before-he-dies,31337/	2013-02-18 00:00:00
Officemates Unwittingly Spend Entire Workday Talking To Each Other On Grindr	satirical	theonion.com	http://www.theonion.com/articles/officemates-unwittingly-spend-entire-workday-talki,31338/	2013-02-18 00:00:00
X Games To Reconsider Hurtling Men 40 Feet Into Air Atop 500-Pound Machines	satirical	theonion.com	http://www.theonion.com/articles/x-games-to-reconsider-hurtling-men-40-feet-into-ai,31244/	2013-02-11 00:00:00
LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	satirical	theonion.com	http://www.theonion.com/articles/lebron-james-playing-flawless-basketball-in-pathet,31264/	2013-02-12 00:00:00
New Atlanta Braves Logo Features Gruesome Depiction Of Trail Of Tears	satirical	theonion.com	http://www.theonion.com/articles/new-atlanta-braves-logo-features-gruesome-depictio,31284/	2013-02-13 00:00:00
Kobe Bryant Holds Kobe-Bryant-Only Meeting To Discuss Lakers	satirical	theonion.com	http://www.theonion.com/articles/kobe-bryant-holds-kobebryantonly-meeting-to-discus,31301/	2013-02-14 00:00:00
Michael Vick Not Sure He's Got Another 4-12 Season In Him	satirical	theonion.com	http://www.theonion.com/articles/michael-vick-not-sure-hes-got-another-412-season-i,31314/	2013-02-15 00:00:00
Gerald Green Incorporates Christopher Marlowe's 'Doctor Faustus' Into Slam Dunk	satirical	theonion.com	http://www.theonion.com/articles/gerald-green-incorporates-christopher-marlowes-doc,31328/	2013-02-16 00:00:00
Michael Jordan Celebrates 50th Birthday With Last People He Hasn't Completely Alienated Yet	satirical	theonion.com	http://www.theonion.com/articles/michael-jordan-celebrates-50th-birthday-with-last,31332/	2013-02-17 00:00:00
Rapper Announces Plans To Laugh For No Reason Before Song	satirical	theonion.com	http://www.theonion.com/articles/rapper-announces-plans-to-laugh-for-no-reason-befo,31257/	2013-02-12 00:00:00
Mother Of Three Drowns Own Fries In Ketchup 	satirical	theonion.com	http://www.theonion.com/articles/mother-of-three-drowns-own-fries-in-ketchup,31277/	2013-02-13 00:00:00
Area Man Would Like To Be One Rescuing Dog For Once	satirical	theonion.com	http://www.theonion.com/articles/area-man-would-like-to-be-one-rescuing-dog-for-onc,31315/	2013-02-15 00:00:00
Man Bumps Into Hyperlink He Turned Purple Three Years Ago	satirical	theonion.com	http://www.theonion.com/articles/man-bumps-into-hyperlink-he-turned-purple-three-ye,31326/	2013-02-16 00:00:00
Paranoid Josh Smith Flees Into Atlanta Sewers After Learning Nets Are Pursuing Him	satirical	theonion.com	http://www.theonion.com/articles/paranoid-josh-smith-flees-into-atlanta-sewers-afte,31256/	2013-02-12 00:00:00
Tim Kurkjian Begins Laborious Process Of Introducing Himself To Every MLB Player	satirical	theonion.com	http://www.theonion.com/articles/tim-kurkjian-begins-laborious-process-of-introduci,31293/	2013-02-13 00:00:00
Phoenix Suns Listed At Top Of NBA Power Rankings After Acquiring Marc Stein	satirical	theonion.com	http://www.theonion.com/articles/phoenix-suns-listed-at-top-of-nba-power-rankings-a,31309/	2013-02-14 00:00:00
Golf Highlight Reel Just Ball Going Into Or Not Going Into Hole	satirical	theonion.com	http://www.theonion.com/articles/golf-highlight-reel-just-ball-going-into-or-not-go,31327/	2013-02-16 00:00:00
New Sony Nose Buds Allow Users To Blast Different Smells Into Nostrils	satirical	theonion.com	http://www.theonion.com/articles/new-sony-nose-buds-allow-users-to-blast-different,31268/	2013-02-12 00:00:00
'The State Of The Union Is Strong,' Says Man Responsible For Shielding Nation From Truth	satirical	theonion.com	http://www.theonion.com/articles/the-state-of-the-union-is-strong-says-man-responsi,31275/	2013-02-12 00:00:00
Devoted Abuser Stops By Girlfriend's Office To Deliver Surprise Threat	satirical	theonion.com	http://www.theonion.com/articles/devoted-abuser-stops-by-girlfriends-office-to-deli,31297/	2013-02-14 00:00:00
Man Didn't Expect Sex With Prostitute Would Be So Emotionally Fulfilling	satirical	theonion.com	http://www.theonion.com/articles/man-didnt-expect-sex-with-prostitute-would-be-so-e,31304/	2013-02-14 00:00:00
Woman Rushed Into Cosmetic Surgery With 8 Glaring Flaws	satirical	theonion.com	http://www.theonion.com/articles/woman-rushed-into-cosmetic-surgery-with-8-glaring,31373/	2013-02-20 00:00:00
Supervisor Encourages Interns To Take On More Responsibilities Of 3 Full-Time Staff Members	satirical	theonion.com	http://www.theonion.com/articles/supervisor-encourages-interns-to-take-on-more-resp,31377/	2013-02-20 00:00:00
Saddam Hussein Complaining To Other Angels About All The Jews In Heaven	satirical	theonion.com	http://www.theonion.com/articles/saddam-hussein-complaining-to-other-angels-about-a,31390/	2013-02-21 00:00:00
Pistorius Case Takes Dramatic Turn As Altered Plane Of Reality Results In Paralympian Shooting John Lennon	satirical	theonion.com	http://www.theonion.com/articles/pistorius-case-takes-dramatic-turn-as-altered-plan,31411/	2013-02-22 00:00:00
240 Killed In Stampede After Bucketful Of Oscars Just Dumped On Stage	satirical	theonion.com	http://www.theonion.com/articles/240-killed-in-stampede-after-bucketful-of-oscars-j,31429/	2013-02-24 00:00:00
Person One Season Ahead In TV Show Doling Out Counsel Like Wise Elder	satirical	theonion.com	http://www.theonion.com/articles/person-one-season-ahead-in-tv-show-doling-out-coun,31340/	2013-02-18 00:00:00
Oscar Pistorius Swears Bloody Cricket Bat From Different Murder	satirical	theonion.com	http://www.theonion.com/articles/oscar-pistorius-swears-bloody-cricket-bat-from-dif,31341/	2013-02-18 00:00:00
Chris Brown's Agent Suggests Suicide Could Be Great Career Move	satirical	theonion.com	http://www.theonion.com/articles/chris-browns-agent-suggests-suicide-could-be-great,31342/	2013-02-18 00:00:00
Vin Diesel Will Finally Kiss Car In 'Fast & Furious 6'	satirical	theonion.com	http://www.theonion.com/articles/vin-diesel-will-finally-kiss-car-in-fast-furious-6,31344/	2013-02-18 00:00:00
Seagull With Diarrhea Barely Makes It To Crowded Beach In Time	satirical	theonion.com	http://www.theonion.com/articles/seagull-with-diarrhea-barely-makes-it-to-crowded-b,31354/	2013-02-19 00:00:00
Vacationing Detective Just Going To Pretend Like He Didn't Even See Dead Body In The Woods	satirical	theonion.com	http://www.theonion.com/articles/vacationing-detective-just-going-to-pretend-like-h,31355/	2013-02-19 00:00:00
$50 Million Worth Of Diamonds Stolen In Average Day In Brussels	satirical	theonion.com	http://www.theonion.com/articles/50-million-worth-of-diamonds-stolen-in-average-day,31365/	2013-02-19 00:00:00
Film Character Moves Into Beautiful Brooklyn Brownstone After Getting Dream Publishing Job	satirical	theonion.com	http://www.theonion.com/articles/film-character-moves-into-beautiful-brooklyn-brown,31368/	2013-02-20 00:00:00
World Doesn't Even Know Who To Admire Anymore After Tom Hanks Murders 5	satirical	theonion.com	http://www.theonion.com/articles/world-doesnt-even-know-who-to-admire-anymore-after,31375/	2013-02-20 00:00:00
'Depot Buys Max,' Nation's Office-Supply-Loving Teens Text Frantically To One Another	satirical	theonion.com	http://www.theonion.com/articles/depot-buys-max-nations-officesupplyloving-teens-te,31374/	2013-02-20 00:00:00
Embarrassed Sony CEO Announces New Video Game System	satirical	theonion.com	http://www.theonion.com/articles/embarrassed-sony-ceo-announces-new-video-game-syst,31380/	2013-02-20 00:00:00
Lawyer Urged By Mother To Include Younger Brother In Murder Trial	satirical	theonion.com	http://www.theonion.com/articles/lawyer-urged-by-mother-to-include-younger-brother,31388/	2013-02-21 00:00:00
Burglar Hiding In Pistorius' Bathroom Figures Now Probably His Best Chance To Escape	satirical	theonion.com	http://www.theonion.com/articles/burglar-hiding-in-pistorius-bathroom-figures-now-p,31393/	2013-02-21 00:00:00
Sources: Hackers Vandalized Drudge Report For Last 15 Years	satirical	theonion.com	http://www.theonion.com/articles/sources-hackers-vandalized-drudge-report-for-last,31394/	2013-02-21 00:00:00
Rotting Smell In Congress Traced To Decaying Senator Who Died Inside Wall	satirical	theonion.com	http://www.theonion.com/articles/rotting-smell-in-congress-traced-to-decaying-senat,31395/	2013-02-21 00:00:00
Cardinals Host Going-Away Party At Pope's Favorite Vatican City Dive Bar	satirical	theonion.com	http://www.theonion.com/articles/cardinals-host-goingaway-party-at-popes-favorite-v,31397/	2013-02-21 00:00:00
Snowstorm In Chicago Delays Hundreds Of Morning Murders	satirical	theonion.com	http://www.theonion.com/articles/snowstorm-in-chicago-delays-hundreds-of-morning-mu,31410/	2013-02-22 00:00:00
Funeral Held For Door Shot 4 Times By Oscar Pistorius	satirical	theonion.com	http://www.theonion.com/articles/funeral-held-for-door-shot-4-times-by-oscar-pistor,31414/	2013-02-22 00:00:00
Man Who Bought 34th Anniversary Reissue Of Fleetwood Mac's 'Rumours' Feeling Like Real Idiot After Passing Display For 35th Anniversary Edition	satirical	theonion.com	http://www.theonion.com/articles/man-who-bought-34th-anniversary-reissue-of-fleetwo,31416/	2013-02-22 00:00:00
Unsuspecting Movie Stars Follow Fake Red Carpet Into Back Of Kidnappers’ Van	satirical	theonion.com	http://www.theonion.com/articles/unsuspecting-movie-stars-follow-fake-red-carpet-in,31427/	2013-02-24 00:00:00
Daniel Craig Takes Home Pretty Good Actor Award	satirical	theonion.com	http://www.theonion.com/articles/daniel-craig-takes-home-pretty-good-actor-award,31428/	2013-02-24 00:00:00
Picture At Party Comes Out Great	satirical	theonion.com	http://www.theonion.com/audio/picture-at-party-comes-out-great,31413/	2013-02-22 00:00:00
Blake Griffin Heartbroken After Catching Chris Paul Throwing Lobs To Lamar Odom	satirical	theonion.com	http://www.theonion.com/articles/blake-griffin-heartbroken-after-catching-chris-pau,31372/	2013-02-20 00:00:00
Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	satirical	theonion.com	http://www.theonion.com/articles/disappointed-lebron-james-endures-long-ride-home-o,31379/	2013-02-20 00:00:00
Orange Cone Impresses Scouts At NFL Combine	satirical	theonion.com	http://www.theonion.com/articles/orange-cone-impresses-scouts-at-nfl-combine,31396/	2013-02-21 00:00:00
Danica Patrick Lauded For Breaking Down Barriers For Attractive Women	satirical	theonion.com	http://www.theonion.com/articles/danica-patrick-lauded-for-breaking-down-barriers-f,31406/	2013-02-22 00:00:00
Jerry Buss Surprisingly Leaves Entire Estate To Former Laker Luke Walton	satirical	theonion.com	http://www.theonion.com/articles/jerry-buss-surprisingly-leaves-entire-estate-to-fo,31422/	2013-02-23 00:00:00
Derek Jeter Shatters Ankle In 148 Places After Attempting To Take Field	satirical	theonion.com	http://www.theonion.com/articles/derek-jeter-shatters-ankle-in-148-places-after-att,31425/	2013-02-24 00:00:00
Paul McCartney To Headline Bonnaroo	satirical	theonion.com	http://www.theonion.com/articles/paul-mccartney-to-headline-bonnaroo,31382/	2013-02-21 00:00:00
Area Man BCCs Psychiatrist On Every Email He Sends	satirical	theonion.com	http://www.theonion.com/articles/area-man-bccs-psychiatrist-on-every-email-he-sends,31400/	2013-02-22 00:00:00
Man Kicks Record-High 27 Blankets Off Him In One Night	satirical	theonion.com	http://www.theonion.com/articles/man-kicks-recordhigh-27-blankets-off-him-in-one-ni,31417/	2013-02-23 00:00:00
Obese Woman Puts Dog On Diet	satirical	theonion.com	http://www.theonion.com/articles/obese-woman-puts-dog-on-diet,31418/	2013-02-23 00:00:00
Revis Furious To Learn He Might Still Play For Jets Next Season	satirical	theonion.com	http://www.theonion.com/articles/revis-furious-to-learn-he-might-still-play-for-jet,31351/	2013-02-18 00:00:00
Kevin Garnett Cheers Up Injured Rajon Rondo By Showing Him MRI Of His Own Knees	satirical	theonion.com	http://www.theonion.com/articles/kevin-garnett-cheers-up-injured-rajon-rondo-by-sho,31363/	2013-02-19 00:00:00
Lakers General Manager Denies Reports Of Team Planning To Dump Dwight Howard In Pacific Ocean 	satirical	theonion.com	http://www.theonion.com/articles/lakers-general-manager-denies-reports-of-team-plan,31369/	2013-02-20 00:00:00
Danny Ainge Acquires 200 Pounds Of C4 To Blow Up Celtics Roster	satirical	theonion.com	http://www.theonion.com/articles/danny-ainge-acquires-200-pounds-of-c4-to-blow-up-c,31383/	2013-02-21 00:00:00
Manti Te'o Impresses Scouts With Ability To Jump Off Roof Of Lucas Oil Stadium	satirical	theonion.com	http://www.theonion.com/articles/manti-teo-impresses-scouts-with-ability-to-jump-of,31384/	2013-02-21 00:00:00
Matt Barkley Insists He Doesn't Regret Staying At USC, Injuring Shoulder, Ruining Professional Career	satirical	theonion.com	http://www.theonion.com/articles/matt-barkley-insists-he-doesnt-regret-staying-at-u,31401/	2013-02-22 00:00:00
ESPN The Magazine Releases Special 'Sports Journalism' Issue	satirical	theonion.com	http://www.theonion.com/articles/espn-the-magazine-releases-special-sports-journali,31420/	2013-02-23 00:00:00
Area Man Panics After Accidentally 'Liking' 381 Of His Ex-Girlfriend’s Facebook Photos	satirical	theonion.com	http://www.theonion.com/articles/area-man-panics-after-accidentally-liking-381-of-h,31391/	2013-02-21 00:00:00
Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	satirical	theonion.com	http://www.theonion.com/articles/bob-dylan-lays-off-2000-workers-from-songwriting-f,31407/	2013-02-22 00:00:00
Culinary World Stunned As Horse Meat Found At 3-Star Michelin Restaurant The Horse & Pony	satirical	theonion.com	http://www.theonion.com/articles/culinary-world-stunned-as-horse-meat-found-at-3sta,31451/	2013-02-26 00:00:00
Retiring Pope Vows To Continue Drawing 'Papalpuss' Comic Strip	satirical	theonion.com	http://www.theonion.com/articles/retiring-pope-vows-to-continue-drawing-papalpuss-c,31458/	2013-02-27 00:00:00
Obama, Congress Must Reach Deal On Budget By March 1, And Then April 1, And Then April 20, And Then April 28, And Then May 1	satirical	theonion.com	http://www.theonion.com/articles/obama-congress-must-reach-deal-on-budget-by-march,31460/	2013-02-27 00:00:00
Report: Chinese Third-Graders Falling Behind U.S. High School Students in Math, Science	satirical	theonion.com	http://www.theonion.com/articles/report-chinese-thirdgraders-falling-behind-us-high,31464/	2013-02-27 00:00:00
Arianna Huffington Unveils New 'Huffington Man' Aggregated From 84 Different Humans	satirical	theonion.com	http://www.theonion.com/articles/arianna-huffington-unveils-new-huffington-man-aggr,31477/	2013-02-28 00:00:00
Community Mourns Death Of Beloved Drunk Driver	satirical	theonion.com	http://www.theonion.com/articles/community-mourns-death-of-beloved-drunk-driver,31476/	2013-02-28 00:00:00
Pope Benedict Stops By Prayer Writers' Room To Say Goodbye	satirical	theonion.com	http://www.theonion.com/articles/pope-benedict-stops-by-prayer-writers-room-to-say,31486/	2013-02-28 00:00:00
'Les Misérables' Takes Home Oscar For Most Sound	satirical	theonion.com	http://www.theonion.com/articles/les-miserables-takes-home-oscar-for-most-sound,31441/	2013-02-25 00:00:00
Humiliated Team Of Cuban Doctors Forced To Continue Treating Long-Dead Fidel Castro	satirical	theonion.com	http://www.theonion.com/articles/humiliated-team-of-cuban-doctors-forced-to-continu,31448/	2013-02-26 00:00:00
Proud Species Commits Suicide Rather Than Be Driven To Extinction By Humans	satirical	theonion.com	http://www.theonion.com/articles/proud-species-commits-suicide-rather-than-be-drive,31449/	2013-02-26 00:00:00
Report: Most Couples Met On Set Of 'Daredevil'	satirical	theonion.com	http://www.theonion.com/articles/report-most-couples-met-on-set-of-daredevil,31452/	2013-02-26 00:00:00
Inspirational English Teacher Canceled Out By Every Other Teacher At School	satirical	theonion.com	http://www.theonion.com/articles/inspirational-english-teacher-canceled-out-by-ever,31461/	2013-02-27 00:00:00
Iran Promises To End Nuclear Program In Exchange For Detailed Diagram Of Atomic Bomb	satirical	theonion.com	http://www.theonion.com/articles/iran-promises-to-end-nuclear-program-in-exchange-f,31462/	2013-02-27 00:00:00
Sonny Bono Foundation Prevents At-Risk Youths From Skiing Into Trees	satirical	theonion.com	http://www.theonion.com/articles/sonny-bono-foundation-prevents-atrisk-youths-from,31465/	2013-02-27 00:00:00
Insatiable Water Droplet Barrels Down Windowpane Consuming Everything In Its Path	satirical	theonion.com	http://www.theonion.com/articles/insatiable-water-droplet-barrels-down-windowpane-c,31466/	2013-02-27 00:00:00
Anonymous Source Informs Bob Woodward He Hasn't Been Relevant In 40 Years	satirical	theonion.com	http://www.theonion.com/articles/anonymous-source-informs-bob-woodward-he-hasnt-bee,31481/	2013-02-28 00:00:00
Barber Just Latest In String Of Humans To Feign Interest In What Area Man Says	satirical	theonion.com	http://www.theonion.com/articles/barber-just-latest-in-string-of-humans-to-feign-in,31493/	2013-03-01 00:00:00
New Study Finds 'The Onion' Has Never Been More Popular, More Beloved, Or More Respected	satirical	theonion.com	http://www.theonion.com/articles/new-study-finds-the-onion-has-never-been-more-popu,31505/	2013-03-01 00:00:00
Pea Farmers Say They Alone Keep Peas From Overrunning Planet	satirical	theonion.com	http://www.theonion.com/audio/pea-farmers-say-they-alone-keep-peas-from-overrunn,31442/	2013-02-25 00:00:00
Final Police Report: Only 20,000 Killed During Ravens' Super Bowl Parade	satirical	theonion.com	http://www.theonion.com/articles/final-police-report-only-20000-killed-during-raven,31495/	2013-03-01 00:00:00
Manti Te'o Scrapes Together $5,000 For Combine Fee	satirical	theonion.com	http://www.theonion.com/articles/manti-teo-scrapes-together-5000-for-combine-fee,31447/	2013-02-26 00:00:00
Danica Patrick Flooded With Fan Mail From Nation's Inspired Little Girl	satirical	theonion.com	http://www.theonion.com/articles/danica-patrick-flooded-with-fan-mail-from-nations,31480/	2013-02-28 00:00:00
Sacramento Kings Perfectly Execute Throw-Ball-Out-Of-Bounds Play	satirical	theonion.com	http://www.theonion.com/articles/sacramento-kings-perfectly-execute-throwballoutofb,31506/	2013-03-02 00:00:00
Coworker Hasn't Exhaled Silently In 5 Months	satirical	theonion.com	http://www.theonion.com/articles/coworker-hasnt-exhaled-silently-in-5-months,31490/	2013-03-01 00:00:00
White-Collar Criminal Reintroduced To High Society	satirical	theonion.com	http://www.theonion.com/articles/whitecollar-criminal-reintroduced-to-high-society,31507/	2013-03-02 00:00:00
Mutilated Paper Clip Bent Back Into Grotesque Approximation Of Former Shape	satirical	theonion.com	http://www.theonion.com/articles/mutilated-paper-clip-bent-back-into-grotesque-appr,31511/	2013-03-03 00:00:00
Report: Darrelle Revis Could Solve Chiefs' Need For Overrated Cornerback	satirical	theonion.com	http://www.theonion.com/articles/report-darrelle-revis-could-solve-chiefs-need-for,31446/	2013-02-26 00:00:00
Wow, Jason Kidd Still Plugging Along, Huh?	satirical	theonion.com	http://www.theonion.com/articles/wow-jason-kidd-still-plugging-along-huh,31467/	2013-02-27 00:00:00
Yankees Fan Constantly Mentions His Whole Family Is From New York	satirical	theonion.com	http://www.theonion.com/articles/yankees-fan-constantly-mentions-his-whole-family-i,31472/	2013-02-28 00:00:00
Braves Not Sure How They Ended Up With 15 Uptons	satirical	theonion.com	http://www.theonion.com/articles/braves-not-sure-how-they-ended-up-with-15-uptons,31496/	2013-03-01 00:00:00
Nostalgic Warden Has Seen 3 Generations Of Family Come Through Prison	satirical	theonion.com	http://www.theonion.com/articles/nostalgic-warden-has-seen-3-generations-of-family,31483/	2013-02-28 00:00:00
Netflix Sends Message To Check If Area Man Okay After Watching Entire Season Of ‘Sons Of Anarchy’ In Single Sitting	satirical	theonion.com	http://www.theonion.com/articles/netflix-sends-message-to-check-if-area-man-okay-af,31498/	2013-03-01 00:00:00
Obnoxious Friend Won't Stop Attaining Major Life Milestones	satirical	theonion.com	http://www.theonion.com/articles/obnoxious-friend-wont-stop-attaining-major-life-mi,31528/	2013-03-05 00:00:00
231 CIA Agents Killed In Overt Ops Mission	satirical	theonion.com	http://www.theonion.com/articles/231-cia-agents-killed-in-overt-ops-mission,31553/	2013-03-06 00:00:00
Pretty Cute Watching Boston Residents Play Daily Game Of ‘Big City’	satirical	theonion.com	http://www.theonion.com/articles/pretty-cute-watching-boston-residents-play-daily-g,31554/	2013-03-06 00:00:00
New Social Media Startup Launches, Shuts Down Within 45 Minutes	satirical	theonion.com	http://www.theonion.com/articles/new-social-media-startup-launches-shuts-down-withi,31557/	2013-03-06 00:00:00
TSA To Allow Small Terrorists On Planes	satirical	theonion.com	http://www.theonion.com/articles/tsa-to-allow-small-terrorists-on-planes,31574/	2013-03-07 00:00:00
God Worried He Fucked Up His Children	satirical	theonion.com	http://www.theonion.com/articles/god-worried-he-fucked-up-his-children,31597/	2013-03-08 00:00:00
Iowa Fashion Week Begins	satirical	theonion.com	http://www.theonion.com/articles/iowa-fashion-week-begins,31579/	2013-03-11 00:00:00
Boyfriend Forced To Express Secondhand Outrage	satirical	theonion.com	http://www.theonion.com/articles/boyfriend-forced-to-express-secondhand-outrage,31520/	2013-03-04 00:00:00
Giant Hole Swallowing Up Your House Added To List Of Things To Worry About	satirical	theonion.com	http://www.theonion.com/articles/giant-hole-swallowing-up-your-house-added-to-list,31523/	2013-03-04 00:00:00
Headline With Words ‘HIV Baby’ In It Somehow Turns Out Okay	satirical	theonion.com	http://www.theonion.com/articles/headline-with-words-hiv-baby-in-it-somehow-turns-o,31533/	2013-03-05 00:00:00
Area Man Unsure If He’s Supposed To Want Hugo Chavez To Die Or Not	satirical	theonion.com	http://www.theonion.com/articles/area-man-unsure-if-hes-supposed-to-want-hugo-chave,31534/	2013-03-05 00:00:00
Poll: 99% Of Human Beings Would Prefer Big, Slobbery Hound Dog Pope	satirical	theonion.com	http://www.theonion.com/articles/poll-99-of-human-beings-would-prefer-big-slobbery,31537/	2013-03-05 00:00:00
U.N. Aid Workers Distributing Food To Malnourished KFC Customers	satirical	theonion.com	http://www.theonion.com/articles/un-aid-workers-distributing-food-to-malnourished-k,31543/	2013-03-06 00:00:00
Gunman Kills Zero At Kansas City Area Mall	satirical	theonion.com	http://www.theonion.com/articles/gunman-kills-zero-at-kansas-city-area-mall,31566/	2013-03-07 00:00:00
Lone Gunman Enters Crowded Restaurant	satirical	theonion.com	http://www.theonion.com/articles/lone-gunman-enters-crowded-restaurant,31567/	2013-03-07 00:00:00
Police Continue Search For Missing Gunman	satirical	theonion.com	http://www.theonion.com/articles/police-continue-search-for-missing-gunman,31568/	2013-03-07 00:00:00
Photo Of Masked Gunman Released	satirical	theonion.com	http://www.theonion.com/articles/photo-of-masked-gunman-released,31569/	2013-03-07 00:00:00
Crazed Gunman Critically Injures 4	satirical	theonion.com	http://www.theonion.com/articles/crazed-gunman-critically-injures-3,31570/	2013-03-07 00:00:00
Guy's Entire Job Just Asking People If They Have Time For A Quick Chat	satirical	theonion.com	http://www.theonion.com/articles/guys-entire-job-just-asking-people-if-they-have-ti,31576/	2013-03-07 00:00:00
FBI Tracks Down Elusive Picture-Disc Version Of Herb Alpert’s ‘Whipped Cream And Other Delights’	satirical	theonion.com	http://www.theonion.com/articles/fbi-tracks-down-elusive-picturedisc-version-of-her,31589/	2013-03-08 00:00:00
‘You’re My Best Friend,’ Says Obama To Drone That Appears Outside Bedroom Window Every Night	satirical	theonion.com	http://www.theonion.com/articles/youre-my-best-friend-says-obama-to-drone-that-appe,31594/	2013-03-08 00:00:00
Dead Werewolf Was Apparently Allergic To Peanuts	satirical	theonion.com	http://www.theonion.com/audio/a-dead-werewolf-was-apparently-allergic-to-peanuts,31598/	2013-03-08 00:00:00
Value Of U.S. Dollar Plummets After Joe Flacco Signs NFL's Richest Contract	satirical	theonion.com	http://www.theonion.com/articles/value-of-us-dollar-plummets-after-joe-flacco-signs,31571/	2013-03-07 00:00:00
Appearance Of Dennis Rodman Most Normal Thing To Happen In North Korea	satirical	theonion.com	http://www.theonion.com/articles/appearance-of-dennis-rodman-most-normal-thing-to-h,31538/	2013-03-05 00:00:00
Jets Say Tim Tebow May Still Have Prominent Role As Scapegoat	satirical	theonion.com	http://www.theonion.com/articles/jets-say-tim-tebow-may-still-have-prominent-role-a,31551/	2013-03-06 00:00:00
Tim Duncan Around If Any Spurs Have Questions About Sequester	satirical	theonion.com	http://www.theonion.com/articles/tim-duncan-around-if-any-spurs-have-questions-abou,31590/	2013-03-08 00:00:00
Basketball Coach Sees Something In 7’3” High School Sophomore	satirical	theonion.com	http://www.theonion.com/articles/basketball-coach-sees-something-in-73-high-school,31599/	2013-03-09 00:00:00
